user_id,risk_score
1000008,0.4206481225122428
978404,0.7988451942017829
194816,0.5127432497426104
362176,0.4006598296735198
652603,0.7378121240414467
861213,0.862429377679577
147310,0.453817375142053
939434,0.2783962909863748
894976,0.2542347906980528
819235,0.4390540904746336
404505,0.7999805325044025
761504,0.2377029821586953
928750,0.4050088109898291
919708,0.4636146307781948
954696,0.5874517790699494
992085,0.1972347566108652
754994,0.4862252683999588
388032,0.4583324575426514
563233,0.4752286407960225
886658,0.3879993395939588
243467,0.6000228612479083
968178,0.8433213743651129
997440,0.8553256363920417
918351,0.5321963802054477
929789,0.7280341025436309
999712,0.3813109671920675
537879,0.4126977226726936
618623,0.766087591717188
80792,0.548676893851704
434300,0.245752631831172
878883,0.8055459438590339
281406,0.4568214884387482
118996,0.611833385444482
952788,0.8225884104116091
898018,0.2853596243511079
607182,0.6173708529731338
400913,0.2721853438578094
905969,0.4855870832506449
964396,0.7776204319965259
139688,0.4113084801503552
967928,0.8636325499166757
867652,0.797395109323908
979312,0.6300854114097432
392024,0.5588942630602107
861350,0.7119189523518059
110317,0.1694409272352767
861115,0.2437227079271694
667209,0.5225969842326369
827337,0.8390145054273778
777392,0.5899808544654589
982315,0.6875857976248697
977702,0.464362750604132
897836,0.4911087418993177
147261,0.2317265479662576
806460,0.7090872182656354
226398,0.4194048027245805
728823,0.6461267729014809
756889,0.1645930432884624
970320,0.6912086435998661
383036,0.3272669580507924
511328,0.2240885503964294
300025,0.2397525459031241
324394,0.4520010500297749
991230,0.6862900643837555
657950,0.3654354451069663
810349,0.7969038958444371
609523,0.3606712782956991
990101,0.793398620452752
973113,0.2603265619751901
995873,0.6801890264984156
898969,0.4859965569609403
998442,0.4380623050960276
232087,0.2972398362723767
588597,0.1843177799683449
928414,0.297506347856568
944308,0.6631020673946227
927795,0.8086150404853745
582898,0.2360366477638984
999673,0.8198049217982901
977335,0.7124033258227047
996146,0.8087666599879314
190300,0.4319602745728617
40892,0.7452492668703057
808105,0.803003973905977
122427,0.624053850096847
893527,0.8435808322084135
577274,0.4529741352868038
979277,0.8472670191791151
974477,0.5573563324496352
899322,0.8530261839165385
967676,0.8309204402090997
966419,0.3420566043600339
905688,0.857807481803271
748471,0.1965785832440171
177734,0.2126037362031477
858850,0.8522408890131768
872077,0.8125235782716005
961467,0.802163577979429
384717,0.7707751338405248
578732,0.3635764786209736
386123,0.2983996542603062
942792,0.7855003492652234
82335,0.5964822015196025
893362,0.8079679163697792
65833,0.1759375310808225
539170,0.3602774779908716
281129,0.6809645870224351
574831,0.2643136609994076
599452,0.298582845025775
993424,0.8008923512681113
558997,0.1962318256576164
937287,0.4176020303752643
987346,0.2939284305566902
985161,0.4846251550686844
961213,0.6634267471344469
903231,0.7586219446656991
284753,0.7666540108034893
855098,0.4823452000937451
754225,0.7419596758785643
192585,0.6978278496084659
618672,0.8176645520693516
990092,0.3293780185917033
889774,0.3288493528086606
969197,0.8108105988094608
898660,0.6931271330338318
911798,0.8402970423834134
645435,0.5536249855784139
990553,0.7270132288164024
940495,0.4666279231018515
580061,0.3697636015252816
62985,0.3706412840947903
995015,0.5351585281627335
69765,0.7155400394194107
785566,0.2113116601030089
936625,0.6810716565369884
707375,0.778794159827684
885330,0.2870501394253157
775960,0.1578479584965813
551413,0.8534264964665338
951322,0.7829813992027369
730926,0.2325269995429817
307823,0.8157998746916516
983298,0.2154775360230531
961808,0.6458076550603232
932811,0.6288195059183042
71797,0.2586511436189911
930260,0.2936733390937669
623690,0.7908343538477912
901283,0.662948296117199
623109,0.857813467403624
651735,0.8643790281143042
195217,0.75229952366248
198245,0.1746239647487324
594839,0.4793499929222662
982473,0.6311693420142477
135536,0.2159530884361288
905696,0.3922762866251946
332608,0.646215405852066
582280,0.3807233794590295
20323,0.7197804023259159
286878,0.1854471075497786
623885,0.190197079041364
912683,0.3248690446863439
224828,0.3809681896066593
972279,0.8599068075148806
13961,0.6242541030978477
794179,0.8550489040000404
722401,0.2972185834599103
47341,0.7942390767282418
59888,0.1564773551640815
954837,0.8548194700078422
897796,0.3198488970929038
941218,0.7813337772239116
610228,0.7982040634381035
992588,0.7494158497275606
733390,0.4628338817535325
922659,0.1899657761552881
930258,0.463753751432721
596152,0.3596172803606259
923960,0.6946511742443989
896573,0.4650551480201425
995733,0.8385593710595074
976771,0.7497218657914505
309328,0.2754647792911736
900403,0.8500431771937498
964327,0.8413234669358117
313523,0.4605317103216052
947858,0.4740223598164334
754882,0.4392607926553686
102606,0.1415613139326057
329096,0.5939951542631046
590733,0.7780050984613139
743653,0.2816097116115345
